sample_id,program_name,toolchain,fold_id,binary_sha256,source_sha256,source_function_block,production_sa001_status,ungated_pattern_positive,ungated_confusion_category,probe_definition,interpretation_boundary,evidence_label
openplcV3_ESR_MON_X8,ESR_MON_X8,OpenPLCv3,fold_8,eb524f508b93b5d57745180c05ec83a83d4e2e23647e8859d0aa8a145c507267,42eca2d99b132a7343b0cde1f2d0243440e68db17e17e974a9ef7ea61f47845c,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_EVEN,EVEN,OpenPLCv3,fold_1,c7ba5a68f5aa8a9812ff2711f38e23762eaff52cc103999c04c7e672815c2541,d2ec836a2656d0519e6374612afe77f69a367eccde74a0c5d8ae38c6fc75ff75,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_EVENTS,EVENTS,OpenPLCv3,fold_4,77680c88a7a2b32a6cc29d02c151437df1e44fc6bb49ed17830b1fda9d6e3d5e,0b440ecd41e33f00c1e95acce5876a92ea88cf71f0a0f1fb452caeb58493f0e2,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_EXP10,EXP10,OpenPLCv3,fold_2,4c4a7bcc9d8f5bfced79a872c7b6f871d32190de67714816e359a333f86a7b2a,b87702b820ee779d23b497991afbbb758fe7260cce3d3091cb52ee0743773133,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_EXPN,EXPN,OpenPLCv3,fold_3,7aa5330537d65d038d180082eaea222d48e082a952e52bb20df3a8fea90ba0ef,fe4f1fae5d4d50d2ce03ee0d904be9dda0eb987bed7fd653139a694242057afd,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FACT,FACT,OpenPLCv3,fold_4,55cdcdf68cb4ba25e13f86d1a97dc87e6737818e5c98862b41d25b324df42da7,55cb801c3f3fd34ddaba02f8a3b27b2d6177d77c2e175f06a9ad95759430ba7b,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FADE,FADE,OpenPLCv3,fold_7,24d98be5f0eb0df531ea712749e4c7ec3bd11326f05083d6338991e542511135,5339146fcf59d1c034ee2048d0f3a2eb3e89a3eb5a4f707a4700f29e965748e3,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FF_D2E,FF_D2E,OpenPLCv3,fold_2,0029feaf1231291b98faf2a617c5a50517c0d616c3bc414653db709f29da377d,a99968a49a20669b8517cdc24ff73c9a4e2e0f5410a4b1496eaaad5d408034c5,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FF_D4E,FF_D4E,OpenPLCv3,fold_3,9e6b10179e8420f2853415783a17f4d0a8f834d0d8792f7797093f71fcb161ae,0e91ca884f8c6aedc2ce3a6043196e389ad0ba20474e8067968c8839192035ab,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FF_DRE,FF_DRE,OpenPLCv3,fold_4,730fe37dc4be73b6bcbd0410cd5a457232d7652e4a250074d8f3654eb7669281,8105d89ad22f11b28d2564ff7f0880dc7c964b36f0c24f18c6aec5a7726f1e06,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FF_JKE,FF_JKE,OpenPLCv3,fold_5,17fce061cc05f60aae94c2b541542d82506108756c5c041e691566176f7c30fc,72fa24fb0d9167cd90f96ad5d267d58d6e82f11f275e438272b29834ba0920bb,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FF_RSE,FF_RSE,OpenPLCv3,fold_6,a34d906c53b65fa99b31cb3405e0a7c0a085d6f887d74aae25789391b9a1d1b3,0499edf1b03802238aa37f86a61ccba3ef07812ec76b72157cf0aec056f336df,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FIB,FIB,OpenPLCv3,fold_5,f32ff54046fbfd52a4f41665569bf38e177ca900a56d224795cba674790e025e,9a5b46687f7810ddb6cebf1e681772daca4815ee7ab7a5dd530104af621d0e04,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FIFO_16,FIFO_16,OpenPLCv3,fold_0,91d5052465ed8c5de886044a687f45708385a593b0027251684a619f491cfcb6,0983f364c9d153a9fa77b78e8cd8ebada613fe44fb790513fdb4c15d8d2bab90,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FIFO_32,FIFO_32,OpenPLCv3,fold_1,49784c9b5a9f1ed226f1fc9f0745088d5bc3090d961a54572a3fc8b56965b752,7d47b7fe6bb6977706d7011e990f223ac92cabbac9d6fd90c141ed8df1de81a8,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FILE_BLOCK,FILE_BLOCK,OpenPLCv3,fold_1,ba744347c37fe399ae606084cf7088feaa0593b7249727e51ee6fc9962430282,b686b6670afc0bcb953498e8af72f5b7eae1d0d17cfdcc3d8e0e2a79a6718c0e,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FILE_PATH_SPLIT,FILE_PATH_SPLIT,OpenPLCv3,fold_2,21333ed3e07b3420a85e83199aab623a4d4252b547a4f21bfe941bd3805f17d2,879f513fad365ad885b0200be6e3f5a8879bb9ad4861b8325ac692fb5780ab48,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FILL,FILL,OpenPLCv3,fold_3,5ed9be65abe7886ebe3a6b2621596c2e0295879c93f4021819b60a3d3791b544,aa7f25e84586cdaf6f6bfa555ca891b02575e9dec70d7da78672e4280d9af0c9,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FILTER_DW,FILTER_DW,OpenPLCv3,fold_8,aa3df30029d0e59a435a81af2b9fa13dcc87d8cc24f8af26cd05cbca20758015,a9f2cbd241c3dcf0f927afaf4a35477bd58f7b12887a288f67238c800a5e5881,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FILTER_I,FILTER_I,OpenPLCv3,fold_9,e730f137a68b4bd15cb323f65533e2a124cfb384058a472c06305c9334142292,641fa0734c10849b2e6ef908927842760f08e11458122fd522984fb5b5c4ecf7,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FILTER_MAV_DW,FILTER_MAV_DW,OpenPLCv3,fold_0,5c2e7a4e3b4091cb0cd59388da0718cdbb4be0e54b04d7dcab140e737270d070,92843ba139b24d407c0d27c6f6fab40820531e8604f5d2e97dead3383503a444,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FILTER_MAV_W,FILTER_MAV_W,OpenPLCv3,fold_1,0e58f600a393b414e38d55a53e8a8424ff5ddaf848ab90c5f4debeb3046347e5,aee55b432e9ef58483ca359cda18d78bf53fba011910d74e01541e753b4a852a,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FILTER_W,FILTER_W,OpenPLCv3,fold_2,143165a2e9687a66faea9375e5bc9f8f4a88c8c8e261746bfdf1791744f125b9,d5edd99f37da770623aafbfdafe73529fa68a4bd94c653ceac6fcb39a101fca3,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FILTER_WAV,FILTER_WAV,OpenPLCv3,fold_3,49e4eb5c05d483a16c00f93a9fd99211831f0a3c938d679c8834de7ad219f0a5,dd17a109ce9f3cb8f650b3a223eac4798434718a7178315e49ffce4a497a097f,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FINDB,FINDB,OpenPLCv3,fold_4,c4c47145790989f2d6eb678759ba93eae393de9d86ef0878a3ae544dc5abff76,97c3d750738771653a6b9f3d46fda20c5b0dee90366c3f4948d48044ca3316be,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FINDP,FINDP,OpenPLCv3,fold_5,0e9bfa04f6fe5ba254c9cf1ca4de6c61a9788bf6855bd4b25b1e41f5bef29ab5,5a715f6ce4de3fea337c3762b54120c3196978b1860af7d173c35619e9f7fc06,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FIX,FIX,OpenPLCv3,fold_6,39bcc424e4cf3857a6e9c0102ed5dea5e87d33d9af8211660de90e4933cbc5b0,5f77f344f3064c5dfd6dd4dac40680b0e2dbc9a23f074af3366b9de3dd47436a,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FLOOR,FLOOR,OpenPLCv3,fold_6,1b26c055f49e021c0ee1a76f70592ec6ccb18a06889741f4cf87c17bb585e785,a159f4ab469a12c31cddc8e06f4a9c3366d5247fcec0a10fc6a7ba608666be3c,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FLOOR2,FLOOR2,OpenPLCv3,fold_7,b050bb6c8a97450b54a0b70dbeffac629ed764163419b154f05823d0fe31d5f6,47d9c5e9c22972e6e01df5da37a411139f86d7be94c5f98cb0fc1464ecd52359,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FLOW_CONTROL,FLOW_CONTROL,OpenPLCv3,fold_3,b7dcf5fe560418956276f284856e0b4cf4629925a1ed7a255c16b3856c4d1015,042c6dd236cd5aa48be326454cefb74161fa5711a5a733963f0e13f550cd56b7,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FLOW_CONTROL_4,FLOW_CONTROL_4,OpenPLCv3,fold_4,2495a3fc469a7d73604b1bc7adf2a27d63388090257773024d6a3b2de9551741,502c35fd294ecc737a0d2c054754dc207986f8297ba0bc720e4668263f6c90be,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FLOW_METER,FLOW_METER,OpenPLCv3,fold_5,7616247b14fb3e5dda269498ae63ebea619a0e1c198267368f7e9745f978801f,0c57e469ffcee1637e405aaf813953e5b237e40ff0feca20f950ba54b6845dd2,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FRACT,FRACT,OpenPLCv3,fold_8,bf7499e595910744b0b9958ddda8a91fe450e484694c8e30f2e68ec619c1507c,4b46b17ed18ff2e93c9b01a86ff8bcea08365339491f3bb66dd9f2f39d93f262,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FRMP_B,FRMP_B,OpenPLCv3,fold_5,0c797be4cd89e2164e31f184f2c3dce150ae4ed4a0b50dbdc2c169a47cce444b,b06cb125f831093f95fb85e6ae221ca60e3c3dbf4e6a55bf272167551b1146cd,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FT_AVG,FT_AVG,OpenPLCv3,fold_6,c87266c7886961d0edc3b45db3a6afd12afee3f873c2e6ec9121dc5f22f29b6e,5bcb427d4f538526a6eb3eb62079e7825f48550ee82f164aa2f8a1cd288054a0,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FT_DERIV,FT_DERIV,OpenPLCv3,fold_2,4b5f03f682ae5813ec8c7d5ce045b452829203e7f1cbb94501df019a7f8a0a17,c7da30115530f6d02c70742d1c2f6b40f643150424185663cf74c3366932fc26,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FT_IMP,FT_IMP,OpenPLCv3,fold_3,315a7fe6aca61cfb29f97119ef23f7c2e0a6db6aea8efc628c45aecbf97de243,1773253fd73c4a10e2f93be10e26c57a6ec6ca0ac9a42aba616cb7b12172d455,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FT_INT,FT_INT,OpenPLCv3,fold_4,cb91024e8b06c8c4de9c98bf8c62bfc0cd60e5dd118d9ed79be44bbcb6675bb4,3d2ecb69a80eb9e085e9cda534ae6ec4da09ec88dfa0ac33e53d68dcadee065b,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FT_INT2,FT_INT2,OpenPLCv3,fold_5,65eb451ceef629efc413e02780b3569f6d37bbfc41793c2e06428045fe3d9695,393206d168b2bca1a898b162b8e731afcad4f511e8920f522b45951cb6b98313,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FT_MIN_MAX,FT_MIN_MAX,OpenPLCv3,fold_7,8eb4b4ca88c0564dbf3ef26238dcd4b167c433d1ffe5b66a50978a6a22eeb6d4,b94cbb2173cd00c7b2aa8cc023870c01ada5cb9bb490262b762bf41e958c7500,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FT_PD,FT_PD,OpenPLCv3,fold_6,576b76fb60bbd15e59ce22846175a62ef5973dff4c35a9e868b4d56e289c1085,80f741d9f4672507315761b2a4bab43abc525ae716df088d11105e857793f00e,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FT_PDT1,FT_PDT1,OpenPLCv3,fold_7,c6896d276178aba7321f0c42883d4f0a2de4aa31d7101bf60ac3f5fedd80766b,58f484465f58980ecc16e75dfb20c638f44e57fdc8474f6f072bad5c7117c48f,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FT_PI,FT_PI,OpenPLCv3,fold_8,368906dcbeb32d9f1f4a01ea5fe1f1ab32cdcdb103246fe4b781c2dc3faad6ab,0444a4ecd3f61ff1c89f4b9c66985f59be37a33b0dd0c1e9678e630eccdd7f1f,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FT_PID,FT_PID,OpenPLCv3,fold_9,88bb0eac21dfaf9e53f661a3170ba1d27a80760b131ea4e906b77363867c349d,e13f27b0c9e605536e59945b8f9942b0d1942301221a9a10f97ba2882c36c1a0,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FT_PIDW,FT_PIDW,OpenPLCv3,fold_0,f735d6c34fecb6a22bffc9f79667bd76d6fc77c1a276a2adb664223e7883ee11,c75a45211926bfc44795ddbd720ae903047ad75a367c9ca3fe48e688d01363ed,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FT_PIDWL,FT_PIDWL,OpenPLCv3,fold_1,009803a9ba7a8b1f9f6874ac61254782c41a55f0204845cb1f89c19b18d515ae,558de92d913d8d4d56af8c85709e1549c9f1de8a6ac96ba02991963fc013fb43,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FT_PIW,FT_PIW,OpenPLCv3,fold_2,df6e99a601639051295c4bab8c560abb865cd3d9bcd1691cb3c4d6c385d4fbb9,4aca8fa6e9b14aa8732386d654fece328524f8b543f5c08940d6a8df17aae191,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FT_PIWL,FT_PIWL,OpenPLCv3,fold_3,19cb6f9bbb0af9121ab30144e926136211a7ddb0dde20e7f219cd19ef69762c7,07564115c779594f25eb2b1da7e68c6ef109e6e1085a838ea30459d8b28a1580,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FT_PROFILE,FT_PROFILE,OpenPLCv3,fold_5,6c98d7660d345e09a575bf408dae874cecaa09ce19c5e73952df5cd24d8ed132,6565cc661954986f7e17ee3385fc9694ffb21f4f2f2c0ceb9d8f5eb7990fc71e,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FT_PT1,FT_PT1,OpenPLCv3,fold_4,76936b0dc45c98fc661f7e3e5a5b8e2475f73d25198ea930c1eefe9b3a291156,df364f94cb46bf3b7d9669464fd28cc4230ab3d806ce1d7f807742f6fdbfe8d2,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FT_PT2,FT_PT2,OpenPLCv3,fold_5,d0e0939a52df0eaf2c9118b7fa125d8bf3f9ed977b5f289fcd1e0bfacc526dc0,5e52ef8116062516c2f5159f745e4f20563345852aefdda03ee20d69bba0ac19,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FT_RMP,FT_RMP,OpenPLCv3,fold_8,564e20d64bcfe8f9fb5bca43882507b2913449b46afc65f16c3f95d399a01d2b,e05d466acd43752624cc7a205ad2b4c44186d9f1fbde04f0c404a6296ad0ebdc,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FT_TN16,FT_TN16,OpenPLCv3,fold_6,5399e51f65f945a391c2729ebc6dd0b7fcbce7964e38cf555f3e868fade4cb91,3ac244d0c377508459a62ed89958cace6af1549563f0be286921d3f03f9d007b,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FT_TN64,FT_TN64,OpenPLCv3,fold_7,9c877376a539e0e3706144c2b9aab275ff233e181f4ef45f59832649f908a5ce,8a3e7d65ddfe8a203850db2854478120ccaf6e46f727c79c814b42f56316a305,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_FT_TN8,FT_TN8,OpenPLCv3,fold_8,996813c2d2af990b2088cf492d62aad7487bbfa3be2db499c1e713d6a7fe8a58,99c0c1720899e9b73220f18687d3b7da5f8d7a7d089e19258db5d7ca12937de3,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_F_LAMP,F_LAMP,OpenPLCv3,fold_5,de9680a2c3c2d3635d4af3a24fef1ccaa24045657659edff06e7c54dcb36647f,7c7360e293810ebf7e60a8d95abb850b346e9d3794af5edb933b5559d5d56d58,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_F_LIN,F_LIN,OpenPLCv3,fold_0,de662166745844e8ccadd127c2b02441473540ead96c27ff03b6c0d18769a58a,ecdbba993424d4d08f8589cceb835f9ea46539360dfd495767ba7269d9ceef38,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_F_LIN2,F_LIN2,OpenPLCv3,fold_1,9e48b13fd759d257ac644e23a0c9a2dadff68b33e816fd05a853f31254915452,c72724c312a6fef6cef35fc6f1d33f064a9d4857d3319e973b7b18669c9146bf,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_F_POLY,F_POLY,OpenPLCv3,fold_2,f5414360675bff300f3c0af2cdab8f34048189dff5f2e03658282f9e4a869bf0,fe9d980622de19704f597ac411e5db1d57f8b450b03b29fc53845e40e4bccecd,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_F_POWER,F_POWER,OpenPLCv3,fold_3,09e65237c49d359597b38af0d20ba6d2d0028f8e52f3988a18a13d480d3e2252,a70b058ab4b68b9a46ec7a5ccde3631bc75b19a226c35b26ea51bc48f7f56e20,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_F_QUAD,F_QUAD,OpenPLCv3,fold_4,5977516cf8c65bb96828216579f2a383969e03bce1ec775a5a2e4ff4be07a419,a1ce3db4115b46d7959f77ec3247ae0283f287b9cffc6d16ec6b2e1fd690cd22,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_F_TO_C,F_TO_C,OpenPLCv3,fold_7,8facdc2093c6e73c98ef6dcfa9b5d0775300d35e299bcf3c6bd6d263068fa1d8,7caa9a27009a074ac62778fb8e5caec75c308bbc39e426d6355ba13c810654f0,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV3_F_TO_OM,F_TO_OM,OpenPLCv3,fold_8,5a0cabded7acb0142c41f3f54d733967503dc36a86badf23faf74c162512048c,63463ac849176d2c73d0b23f3198dbdf6ab51ca3f7cbb470f6c95c00138dcec4,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
